task_name,task_description,label,text
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"In Australia, a ¡°17% increase in heart attack deaths¡± in the first eight months of 2022 is linked to COVID-19 vaccination."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Wisconsin is a Top 10 state for health care coverage."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,Says over 90 percent of Travis County¡¯s eligible residents have registered to vote.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says Eric Trump said he ¡°raised nearly $30 million for children dying of cancer at St. Jude before the age of 30.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"The Justice Department has been ¡°calling parents that are concerned about what their kids are being taught, they are labeling them terrorists.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°A year ago we had the lowest unemployment in history without using taxpayers money.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says a photo shows a memorial vandalized by Black Lives Matter protesters.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"¡°Hunter Biden was chairman of the World Food Program, which just won the Nobel Peace Prize. Eric Trump, Donald J Trump Jr, Ivanka Trump are banned from ever operating a charity again because they stole donations to children with cancer."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""After a decade of decline, this country created over half a million manufacturing jobs in the last two and a half years."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Changes to DACA during his administration are ""because of the pandemic."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""You can almost pinpoint half of the gun violence deaths to two or three specific sections in the city. They are just areas of devastation, economically and otherwise."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Says the Asian, Hong Kong, swine and bird flus each ¡°killed more people than coronavirus.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Says ""10% of U.S. children are Texans."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Florida is ""49th in the nation when it comes to (Medicaid) funding¡± for people with disabilities."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""Biden admin negotiates deal to give WHO authority over US pandemic policies.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Photo shows Bernie Sanders at the 1969 Stonewall riots.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"COVID-19 vaccinations are ¡°a violation of the Nuremberg code."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""When the Dallas/Fort Worth Airport needed to stop its earthquake spike a few years ago, they temporarily shut down the wells that were injecting fracking fluid into the ground ... (and) those earthquakes stopped."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""Unusual cancers¡± are ¡°exploding right into stage 4"" and those cancer cells have ¡°the spike protein."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Since 1961 ¡­ our private economy has produced 66 million private-sector jobs. So what's the jobs score? Republicans 24 million, Democrats 42 (million)."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,¡°Wisconsin is one of the few states that doesn¡¯t allow absentee ballots to be processed before Election Day.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"The Inland Empire is ""the second fastest growing region"" for jobs in California."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""Starting Jan. 1 California residents can¡¯t take shower, do laundry, poop in toilet and flush on same day."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""ADHD does not exist."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""In my own state of Vermont, from the very first days of our state's history, what our Constitution says is that everybody can vote. That is 1. So people in jail can vote."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,A judge sealed ¡°all the evidence and proof of who helped Ghislaine Maxwell sex traffic children.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,Cobb is one of the largest school systems (in the nation) that is debt free.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Says Martin Luther King Jr. ""was killed (smothered) in the hospital"" and ""the US government was found guilty in a court of law of conspiring to kill him."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Video of a Q&A response from Amazon¡¯s Alexa confirms that chemtrails are being used ¡°to reduce the human population.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Greece is not a big economy. It's about the size of metropolitan Miami."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"¡°Pete Buttigieg¡¯s dog and pony show. He gets out of [the] car to ride his bike a few feet, pretending to save energy.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says Anthony Fauci will make millions off new book.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,¡°Jurisdictions representing about 80% of WI residents have passed referendums or resolutions in favor of fair maps.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Says an image shows the Highland Park shooting suspect ""in jail or rehab or a psychiatric center"" before the shooting."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says the Atlanta mayor is ¡°shutting the city down for¡± the NBA All-Star Game weekend.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Says U.S. Sen. Ron Johnson voted to let oil and gas companies emit ""unlimited carbon pollution into our air"""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Bennie Thompson actively cheer-led riots in the ¡¯90s.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says Hunter Biden ¡°died of a crack overdose.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"¡°It¡¯s been over 50 years since minimum (wage) and inflation parted ways, then over a decade since the federal minimum went up at all.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says a U.S. Air Force-insignia plane evacuating people from Afghanistan is fake.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Says Marco Rubio ""voted against the bipartisan Violence Against Women Act."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Says NC Senate leader ""expressed disdain"" for the NC House budget vote on Sept. 11."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Derek Chauvin had his left hand in his pocket while kneeling on George Floyd.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"The federal government is ¡°preparing to mobilize the national guard,¡± ¡°dispatch them across the US with military¡± and ¡°announce a nationwide 1 week quarantine for all citizens.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Says Rachel Levine was Time magazine's ""Woman of the Year."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Georgia Gov. Brian Kemp ¡°mandates restaurants reopen¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"¡°Last night I was leading, often solidly, in many key States, in almost all instances Democrat run & controlled. Then, one by one, they started to magically disappear as surprise ballot dumps were counted.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Six of the nation¡¯s 10 wealthiest counties, ""according to median income, are in and around the Washington, D.C. area."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""John Fetterman's a self-described democratic socialist."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Public display of a long rifle is perfectly legal in Texas."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""We saw the prison population expand and vacancy rates for correctional officers go from 2.9% to 15.2%"" over the last eight years."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,VAERS reports show that babies whose mothers got the COVID-19 vaccine died after breastfeeding.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"¡°Wisconsin is the nation¡¯s top cranberry producer ¡ª in fact, our farmers harvest around 60 percent of the country¡¯s crop.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,The Centers for Disease Control and Prevention¡¯s recent guidance on students and masking ¡°lacks a well-grounded scientific justification.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,A ¡°public health warning¡± was recently issued for fluoride toothpaste.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Vaccines are why flights have been shut down worldwide.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°We know from past experiences that the most effective tool for keeping kids safe is armed law enforcement on the campus.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Suggests that ¡°since mostly Democrats vote early¡± then that represents ¡°made-up ballots or dead people voting.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""The impact of President Biden being beholden to the Green New Deal radicals in his party has electricity costs through the roof in Texas."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Ninety percent of Americans want our background check system strengthened and expanded to cover more gun sales."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"¡°President Trump just announced that the ¡®biological¡¯ lab in Wuhan where the COVID-19 virus was created was ¡®funded¡¯ by President Barak (sp) Hussein Obama in 2015 to the tune of $3,800,000 American dollars!¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Biden gave Americans ¡°the cheapest gas prices on Earth.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡®The White House is now trying to protect Joe Biden by changing the definition of the word recession.'
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°There¡¯s been no¡± TV commercials for the COVID-19 vaccines because ¡°they are required by law to list all adverse side effects.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Says Rudy Giuliani ""bought $2M in shares of Novartis, a primary supplier of hydroxychloroquine"" in early February."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"¡°Only sign outside Bucks County voting place. Democrats shown, republicans blurred out. ¡­ More scamming in Pennsylvania!¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Many don¡¯t know that Bill Young was once the minority leader in the Florida Senate...because he was the only Republican senator."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says Dr. Anthony Fauci ¡°stands to lose 100 million dollars on Bill Gates ¡®vaccine¡¯ for the coronavirus. Because he invested in this vaccine.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""We¡¯ve had a 30% increase in suicides in this country in just 15 years."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""NEW INFO SAYS KOBE BRYANT AND ALL 4 OF HIS DAUGHTER HAVE DIED FROM HELICOPTER CRASH."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,President John F. Kennedy ¡°was planning to end the Federal Reserve.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"During his campaign for president, Donald Trump ""committed to honoring states' rights when it comes to marijuana legalization."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""There are still tens of thousands of missing service members from previous and current conflicts that our nation is working to find and repatriate."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Says condoms ""used to be tax-exempt here in Texas."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Since taking office, we have enacted more than $8 billion in cumulative tax relief."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,The election in Brazil ¡°was very clearly a rigged election.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"¡°In Nevada, they want to have a thing where you don¡¯t have to have any verification of the signature¡± on ballots."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""93% of the (COVID-19) cases in the state of Illinois have come from Chicago."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Says ""EIGHT Iowa counties have more adults registered to vote than voting-aged adults living there.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"¡°Since 2019, I've successfully lobbied for the funds to add hundreds of school counselors, lowering our student to school counselor ratio by 20%.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""We have a worse economy than any other country in the world that's going through COVID-19 by a factor of three."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,An election worker in Georgia threw away a ballot.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,¡°New York leads the U.S. in population loss.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""The NRA used to support expanded background checks."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,¡°FUN FACT: West Virginia is home to zero billionaires.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"¡°Per the CDC, there are nearly twice as many vaccine-related deaths so far in 2021 (1,755) than all the vaccine deaths this past decade (994).¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Joe Biden ""really did wipe away"" student loan debt."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"¡°Maricopa County announced that on Election Day over 540,000 voters visited one of the 223¡± vote centers, but final official results data claimed that ¡°only 248,070 people voted.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""Only in the Third World do you see this habitual use of prosecutions of former leaders.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Insulin prices rose ¡°with the swipe of (Joe Biden¡¯s) pen.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"If you count United States airstrikes against ISIS, ""75 percent of those combat missions return to base without having fired a weapon."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Polls show?""Hillary Clinton wins every time with Donald Trump"" as her opponent."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"In West Virginia, ""personal income tax collections (were) up 14% from 2017."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Facebook is spamming all climate articles by misleading readers about¡± the accuracy of climate models.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Says Attorney General William Barr didn¡¯t cite the ""rule of law¡± in explaining his decision in the Michael Flynn case during a CBS News interview."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Retired U.S. presidents and members of Congress collect full salaries ¡°for life."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,¡°Twice as many children are in?Border Patrol?custody under Biden than Trump peak in 2019.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""The 2008 election was the first election in which voters of color comprised over 25 percent of the electorate, and that number is going up."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""And the number one killer of teens in the United States is driving while using cell phones."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"ICE is in Uvalde, Texas, ¡°so undocumented parents have to consider arrest deportation before they go check to see if their kids are alive.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"If you get the COVID-19 vaccine, you can't donate blood or plasma ""because it's completely tainted."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Cheri Beasley was ¡°encouraging (riots) all across our state and all across our country in 2020.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Kansas has not elected somebody other than a Republican (to the U.S. Senate) since before 'The Wizard of Oz' hit the movie theaters."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Tom Reed ""has actually voted for every single trade deal that has ever come before him in any form."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"¡°Corona Virus claims a black belt. Chuck Norris, Dead at 80.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Jackie Evancho¡¯s album sales have skyrocketed after announcing her inauguration performance."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Shooter in Highland Park, Illinois, ¡°bought the gun illegally.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Even after Obamacare is fully implemented, there still will be tens of millions of people not covered."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°News report accidentally reveals doctors giving ¡®banned¡¯ COVID treatment to the Queen.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Herschel Walker misled about ¡°personally treating 4,500 veterans per year,¡± about ¡°graduating from college¡± and about ¡°working in law enforcement.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Julie Powell died from the COVID-19 vaccine.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Measles is one of the most common causes of child blindness worldwide."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""They eliminated the funding for community policing."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Wearing masks is ¡°COVID theater¡± and ¡°not doing anything.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°The Russian army has surrendered in Donetsk!¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,The COVID-19 vaccine caused Katy Perry¡¯s eye to close during a recent show.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"¡°In California, Democrats have intentionally implemented rolling blackouts.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,An ingredient in some of Chick-fil-A¡¯s dipping sauces can cause serious health problems.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""We beat the NRA with tough, tough gun laws"" in Colorado."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,It¡¯s proof of ¡°voter fraud¡± that it takes some states days to count 2 million votes while Florida results were available on election night.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,Says gubernatorial candidate Rebecca Kleefisch ¡°worked with Scott Walker to sign five abortion restrictions into law that took away services and threatened doctors with prison time for providing safe and legal abortions.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Bernie Sanders has ¡°never taken corporate lobbyist money in his *entire political career.*"""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Empty store shelves at a Walmart in South Carolina were because of a meat shortage.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""Satan flashed in the halftime Super Bowl satanic ritual."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"For climate change environmentalists, ¡°not a single one of their predictions ever come 1.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Biden wants to give illegals ID cards so they can start collecting American benefits.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Mickey Mouse to be replaced as official Disney mascot.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,Says 1 in 7 American families is on food stamps.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"California state Sen. Scott Wiener ¡°doesn¡¯t just want to sterilize California kids, but sterilization of kids everywhere!¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Residents the Wisconsin Election Commission suspected of moving are ¡°illegal voters.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Says in the 2016 presidential election, ""I won that one by 42 points -- 42 points -- West Virginia."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Look at the men on this stage. Collectively, they have lost 10 elections. The only people on this stage who have won every single election that they¡¯ve been in are the women, Amy and me."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Georgia has ¡°almost 100,000 more (COVID-19) cases, almost twice as many deaths and almost 600 more nursing home deaths than North Carolina.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""The real electoral map"" shows Donald Trump leading Joe Biden in electoral votes."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"¡°The House voted to cap insulin prices to $35/month, just $420 each year! Richard Hudson voted NO.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,A CNN headline reads: ¡°Members of Crip gang volunteer to fight wildfires after sky turns red.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Image shows Paul Pelosi, bruised, in a booking mugshot."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Says that as a judge, she has ""presided over more than 10,000 cases."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""In November 2019, Speaker Pelosi said it would be ¡®dangerous¡¯ to leave it to voters to determine whether President Trump stays in office."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Video suggests GOP voters denied access in general election.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""Democrats like to blame Republicans on (low vaccination rates). Well, the biggest group in most states are African Americans who have not been vaccinated. The last time I checked, over 90% of them vote for Democrats."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Says ""PTA meetings are now being conducted to help parents tell their kids"" that if a guy with an AR-15 walks into their classroom, ""you are supposed to create as much chaos as you possibly can. They want you to scream and yell and dance around and throw books and just keep moving."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Putin has stated: Russian citizens (have) 2 options: Stay home for 15 days or in jail for 5 years.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""You said you went to Delaware State but you forgot the name of your college."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""The Republican presidential nominee hasn¡¯t won women since 1988."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Most private sector jobs in the history of Buffalo exist in Buffalo today"""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,The entire banking system in Canada is closing down.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Georgia Gov. Brian Kemp ¡°allowed 7.5 million ballots to be sent to every registered voter.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""The No. 1 job vacancy in Florida every month for seven years has been nursing."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Republicans want to raise the voting to age 28.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,NASA study says snake plants can produce enough oxygen for humans to live in a sealed room.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"¡°Since 1978, CEO compensation rose over 1,000% and only 11.9% for average workers.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Senator Cryin¡¯ Chuck Schumer fought hard against the Bad Iran Deal, even going at it with President Obama, & then Voted AGAINST it! Now he says I should not have terminated the deal"""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"¡°We have over 100,000 children, which we¡¯ve never had before, in serious condition, and many on ventilators¡± due to the coronavirus."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"¡°Before the pandemic, just over 40,000 were on continuing UI claims. Now, there are well over 100,000 on state or federal UI benefits.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Sending your child to school¡± on a day when vaccines are being administered ¡°is implied consent¡± for getting the COVID-19 vaccine.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Photo shows the BOK Center full with people during Donald Trump¡¯s Tulsa rally.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"A judge has ordered a ""HAND RECOUNT by an INDEPENDENT COMMISSION in the state of Michigan, following hard evidence of voting fraud by Detroit City Election Commission."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Says ""the coronavirus was engineered by scientists in a lab."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says wearing masks has been ¡°proven ineffective.¡±
